Request ID,Department,Request Type,Priority,Status,Ward,Date Opened,Date Closed,Resolution Days,Resolved Within Target,Citizen Satisfaction,Assigned Team,Latitude,Longitude,Estimated Cost,Channel,Weather,Year,Month,Quarter,Priority Score,Resolution Category,Cost Category,Request Age
MSR-09988,Public Works,Road Damage,Medium,Closed,Ward 1,2025-01-29,2025-01-29,0.0,Yes,4.0,Team H,43.794898,-79.479633,967.15,Mobile App,Clear,2025,January,Q1,2,Fast,Medium,536
MSR-02113,Public Works,Graffiti,Low,Closed,Ward 4,2024-10-03,2024-10-15,12.0,Yes,2.3,Team A,43.796877,-79.590194,1158.99,Web,Snow,2024,October,Q4,1,Slow,Medium,654
MSR-07931,Water Services,Water Leak,Low,Closed,Ward 10,2024-04-03,2024-04-10,7.0,Yes,4.5,Team B,43.783593,-79.568542,1232.62,Mobile App,Clear,2024,April,Q2,1,Average,Medium,837
MSR-04792,Public Works,Pothole,Medium,Open,Ward 8,2025-06-24,,,,,Team E,43.768804,-79.651189,1238.72,Email,Clear,2025,June,Q2,2,Open,Medium,390
MSR-08997,Transportation Services,Streetlight Outage,Medium,In Progress,Ward 2,2025-03-03,,,,,Team C,43.872144,-79.506633,329.72,Web,Snow,2025,March,Q1,2,Open,Low,503
MSR-04340,Public Works,Graffiti,High,In Progress,Ward 9,2025-10-11,,,,,Team D,43.824981,-79.571964,918.06,Walk-in,Clear,2025,October,Q4,3,Open,Medium,281
MSR-07312,Parks and Recreation,Trail Issue,High,Closed,Ward 2,2025-01-09,2025-01-11,2.0,Yes,2.8,Team H,43.776161,-79.493558,1705.55,Web,Cloudy,2025,January,Q1,3,Fast,High,556
MSR-02884,Waste Management,Damaged Bin,Low,Closed,Ward 3,2024-11-21,2024-12-09,18.0,No,2.0,Team E,43.907593,-79.617851,672.2,Web,Clear,2024,November,Q4,1,Slow,Medium,605
MSR-09766,Transportation Services,Road Sign Damage,Medium,Closed,Ward 1,2025-08-29,2025-09-02,4.0,Yes,4.7,Team A,43.912282,-79.615237,462.93,Email,Rain,2025,August,Q3,2,Average,Low,324
MSR-06280,Water Services,Sewer Backup,Low,Closed,Ward 7,2025-02-19,2025-03-06,15.0,Yes,2.5,Team E,43.786044,-79.435406,293.43,Email,Clear,2025,February,Q1,1,Slow,Low,515
MSR-08718,Transportation Services,Snow Clearing,Medium,Open,Ward 10,2025-08-22,,,,,Team D,43.912184,-79.54556,2351.55,Web,Cloudy,2025,August,Q3,2,Open,High,331
MSR-03821,Parks and Recreation,Tree Damage,Medium,Closed,Ward 1,2024-05-30,2024-06-05,6.0,Yes,3.1,Team B,43.886718,-79.4542,602.52,Walk-in,Cloudy,2024,May,Q2,2,Average,Medium,780
MSR-06412,Transportation Services,Traffic Signal Issue,Medium,Closed,Ward 5,2025-10-06,2025-10-06,0.0,Yes,4.9,Team C,43.817931,-79.544282,165.64,Phone,Snow,2025,October,Q4,2,Fast,Low,286
MSR-03426,By-law Enforcement,Noise Complaint,Medium,Closed,Ward 6,2025-11-09,2025-11-19,10.0,Yes,4.3,Team A,43.824062,-79.447504,748.11,Email,Snow,2025,November,Q4,2,Slow,Medium,252
MSR-07966,Parks and Recreation,Playground Repair,Medium,Closed,Ward 5,2025-04-04,2025-04-08,4.0,Yes,3.8,Team A,43.880256,-79.58058,153.18,Web,Extreme Cold,2025,April,Q2,2,Average,Low,471
MSR-04290,Parks and Recreation,Park Maintenance,Medium,Closed,Ward 6,2025-07-03,2025-07-10,7.0,Yes,4.6,Team C,43.904819,-79.493608,50.0,Phone,Rain,2025,July,Q3,2,Average,Low,381
MSR-07601,Transportation Services,Snow Clearing,Low,Closed,Ward 9,2024-06-26,2024-06-27,1.0,Yes,2.9,Team F,43.776379,-79.580823,828.17,Phone,Clear,2024,June,Q2,1,Fast,Medium,753
MSR-05089,Public Works,Road Damage,Medium,Closed,Ward 5,2024-08-31,2024-09-06,6.0,Yes,4.4,Team D,43.846632,-79.619029,50.0,Walk-in,Clear,2024,August,Q3,2,Average,Low,687
MSR-04906,Transportation Services,Streetlight Outage,Medium,Closed,Ward 6,2024-02-07,2024-02-14,7.0,Yes,4.6,Team B,43.894336,-79.477225,2181.73,Email,Snow,2024,February,Q1,2,Average,High,893
MSR-09147,Transportation Services,Snow Clearing,Medium,Closed,Ward 6,2024-01-08,2024-01-13,5.0,Yes,3.4,Team D,43.83879,-79.453319,587.1,Phone,Cloudy,2024,January,Q1,2,Average,Medium,923
MSR-04421,Public Works,Pothole,Medium,Open,Ward 10,2025-08-20,,,,,Team B,43.807877,-79.449211,167.79,Web,Cloudy,2025,August,Q3,2,Open,Low,333
MSR-00032,Parks and Recreation,Tree Damage,Medium,In Progress,Ward 3,2025-09-22,,,,,Team A,43.851057,-79.57442,1422.61,Mobile App,Snow,2025,September,Q3,2,Open,Medium,300
MSR-04708,By-law Enforcement,Noise Complaint,High,Closed,Ward 7,2024-02-22,2024-02-27,5.0,Yes,4.0,Team G,43.899905,-79.452058,1624.0,Phone,Extreme Cold,2024,February,Q1,3,Average,High,878
MSR-07485,Waste Management,Recycling Issue,High,Closed,Ward 8,2024-06-02,2024-06-06,4.0,Yes,4.9,Team A,43.806077,-79.591005,496.77,Mobile App,Clear,2024,June,Q2,3,Average,Low,777
MSR-08483,By-law Enforcement,Property Standards,Medium,Closed,Ward 5,2025-06-30,2025-07-02,2.0,Yes,3.5,Team H,43.862086,-79.621274,191.13,Walk-in,Snow,2025,June,Q2,2,Fast,Low,384
MSR-02249,By-law Enforcement,Animal Control,Medium,Closed,Ward 8,2025-08-07,2025-08-16,9.0,Yes,5.0,Team C,43.916279,-79.458294,627.6,Mobile App,Cloudy,2025,August,Q3,2,Slow,Medium,346
MSR-04617,Parks and Recreation,Playground Repair,Low,Open,Ward 7,2024-06-14,,,,,Team C,43.775604,-79.54103,1256.67,Web,Extreme Cold,2024,June,Q2,1,Open,Medium,765
MSR-05326,Parks and Recreation,Tree Damage,Medium,Closed,Ward 1,2024-07-09,2024-07-09,0.0,Yes,5.0,Team C,43.90973,-79.647905,50.0,Phone,Cloudy,2024,July,Q3,2,Fast,Low,740
MSR-00903,Waste Management,Recycling Issue,Low,Closed,Ward 9,2024-04-18,2024-04-25,7.0,Yes,4.2,Team A,43.86977,-79.653635,1552.82,Phone,Snow,2024,April,Q2,1,Average,High,822
MSR-04941,Public Works,Road Damage,Medium,Closed,Ward 6,2024-10-25,2024-10-31,6.0,Yes,2.7,Team D,43.900399,-79.527957,1608.13,Walk-in,Clear,2024,October,Q4,2,Average,High,632
MSR-07325,Parks and Recreation,Trail Issue,Low,Closed,Ward 10,2025-12-27,2026-01-05,9.0,Yes,4.1,Team B,43.816528,-79.458091,1801.27,Walk-in,Cloudy,2025,December,Q4,1,Slow,High,204
MSR-03962,Water Services,Sewer Backup,Medium,In Progress,Ward 10,2025-09-05,,,,,Team E,43.767288,-79.507696,398.85,Mobile App,Rain,2025,September,Q3,2,Open,Low,317
MSR-02279,Transportation Services,Streetlight Outage,Medium,Closed,Ward 4,2024-11-09,2024-11-14,5.0,Yes,3.4,Team B,43.912839,-79.625266,1721.7,Email,Cloudy,2024,November,Q4,2,Average,High,617
MSR-08692,Water Services,Water Leak,Medium,Closed,Ward 10,2024-12-26,2025-01-03,8.0,Yes,4.2,Team H,43.808331,-79.429351,1478.29,Email,Cloudy,2024,December,Q4,2,Slow,Medium,570
MSR-01833,Water Services,Low Water Pressure,Medium,Open,Unknown,2024-12-08,,,,,Team F,43.870137,-79.420708,1456.73,Walk-in,Clear,2024,December,Q4,2,Open,Medium,588
MSR-06427,Public Works,Pothole,Medium,Closed,Ward 9,2025-01-16,2025-01-26,10.0,Yes,4.2,Team E,43.896104,-79.566066,460.44,Web,Cloudy,2025,January,Q1,2,Slow,Low,549
MSR-02305,Public Works,Graffiti,Medium,Closed,Ward 1,2025-04-27,2025-05-04,7.0,Yes,3.9,Team H,43.796174,-79.569591,296.4,Walk-in,Cloudy,2025,April,Q2,2,Average,Low,448
MSR-05254,Transportation Services,Road Sign Damage,Low,Closed,Ward 6,2024-03-29,2024-04-15,17.0,No,3.1,Team A,43.812352,-79.64174,1504.52,Web,Rain,2024,March,Q1,1,Slow,High,842
MSR-02743,Transportation Services,Road Sign Damage,High,Closed,Ward 10,2024-01-25,2024-02-03,9.0,No,3.4,Team G,43.840925,-79.599217,50.0,Walk-in,Snow,2024,January,Q1,3,Slow,Low,906
MSR-04311,Water Services,Water Leak,Medium,Closed,Ward 10,2025-07-04,2025-07-10,6.0,Yes,2.7,Team F,43.891083,-79.609133,817.04,Web,Clear,2025,July,Q3,2,Average,Medium,380
MSR-07077,Waste Management,Missed Collection,Medium,Closed,Ward 8,2025-11-09,2025-11-16,7.0,Yes,3.8,Team D,43.863355,-79.651026,514.18,Web,Snow,2025,November,Q4,2,Average,Medium,252
MSR-09426,Waste Management,Illegal Dumping,Low,Closed,Ward 9,2024-02-18,2024-02-20,2.0,Yes,4.7,Team D,43.795103,-79.610241,673.7,Walk-in,Snow,2024,February,Q1,1,Fast,Medium,882
MSR-00319,Waste Management,Recycling Issue,Medium,Closed,Ward 1,2024-02-10,2024-02-20,10.0,Yes,4.0,Team E,43.872598,-79.544443,1396.38,Walk-in,Extreme Cold,2024,February,Q1,2,Slow,Medium,890
MSR-03552,Water Services,Sewer Backup,Medium,Closed,Ward 10,2024-09-20,2024-09-21,1.0,Yes,3.2,Team F,43.80235,-79.630153,99.67,Web,Rain,2024,September,Q3,2,Fast,Low,667
MSR-04316,Transportation Services,Road Sign Damage,Critical,In Progress,Ward 6,2025-10-15,,,,,Team A,43.905025,-79.605526,823.01,Walk-in,Cloudy,2025,October,Q4,4,Open,Medium,277
MSR-06421,Waste Management,Recycling Issue,High,Closed,Ward 9,2025-02-05,2025-02-08,3.0,Yes,3.6,Team B,43.845471,-79.610014,1057.6,Email,Extreme Cold,2025,February,Q1,3,Fast,Medium,529
MSR-02496,Water Services,Water Quality,Medium,Closed,Ward 10,2025-10-10,2025-10-13,3.0,Yes,4.0,Team D,43.772529,-79.588068,1495.82,Mobile App,Cloudy,2025,October,Q4,2,Fast,Medium,282
MSR-07204,Water Services,Water Quality,Medium,Closed,Ward 1,2024-09-08,2024-09-19,11.0,No,4.0,Team H,43.813949,-79.562878,934.48,Phone,Clear,2024,September,Q3,2,Slow,Medium,679
MSR-01831,By-law Enforcement,Animal Control,Medium,Closed,Ward 5,2025-08-20,2025-08-23,3.0,Yes,4.0,Team F,43.80282,-79.48619,748.92,Unknown,Cloudy,2025,August,Q3,2,Fast,Medium,333
MSR-08634,Water Services,Water Leak,Medium,Closed,Ward 7,2024-12-19,2024-12-26,7.0,Yes,3.2,Team D,43.804853,-79.52481,50.0,Phone,Extreme Cold,2024,December,Q4,2,Average,Low,577
MSR-02402,Waste Management,Recycling Issue,Low,Closed,Unknown,2025-04-17,2025-04-22,5.0,Yes,4.1,Team G,43.88409,-79.669802,50.0,Phone,Snow,2025,April,Q2,1,Average,Low,458
MSR-00867,By-law Enforcement,Noise Complaint,Medium,Closed,Ward 1,2025-02-10,2025-02-17,7.0,Yes,3.3,Team B,43.836289,-79.651673,725.75,Web,Extreme Cold,2025,February,Q1,2,Average,Medium,524
MSR-08112,Public Works,Pothole,Medium,Closed,Ward 3,2024-05-23,2024-05-26,3.0,Yes,4.2,Team D,43.897687,-79.565429,391.02,Web,Cloudy,2024,May,Q2,2,Fast,Low,787
MSR-06792,By-law Enforcement,Parking Violation,Medium,In Progress,Ward 8,2025-03-06,,,,,Team G,43.80374,-79.507695,1396.33,Web,Cloudy,2025,March,Q1,2,Open,Medium,500
MSR-09258,Waste Management,Recycling Issue,Medium,Closed,Ward 6,2024-04-05,2024-04-17,12.0,No,3.3,Team G,43.780755,-79.656535,50.0,Phone,Rain,2024,April,Q2,2,Slow,Low,835
MSR-04281,Waste Management,Damaged Bin,High,Closed,Ward 5,2025-05-04,2025-05-07,3.0,Yes,3.3,Team F,43.764012,-79.550507,274.81,Email,Snow,2025,May,Q2,3,Fast,Low,441
MSR-02702,Waste Management,Recycling Issue,Medium,Open,Ward 2,2025-01-07,,,,,Team B,43.892808,-79.506644,790.74,Email,Cloudy,2025,January,Q1,2,Open,Medium,558
MSR-05403,Public Works,Graffiti,Low,Closed,Ward 7,2025-06-08,2025-06-16,8.0,Yes,3.5,Team A,43.827348,-79.434755,2100.12,Email,Snow,2025,June,Q2,1,Slow,High,406
MSR-07598,Waste Management,Illegal Dumping,Medium,Closed,Ward 3,2024-11-15,2024-11-21,6.0,Yes,3.0,Team H,43.796007,-79.489778,50.0,Email,Extreme Cold,2024,November,Q4,2,Average,Low,611
MSR-08295,Waste Management,Illegal Dumping,Low,Closed,Ward 7,2024-07-22,2024-07-26,4.0,Yes,3.2,Team B,43.781198,-79.450478,50.0,Web,Cloudy,2024,July,Q3,1,Average,Low,727
MSR-03230,Water Services,Sewer Backup,High,Closed,Ward 1,2025-08-22,2025-08-25,3.0,Yes,4.2,Team B,43.856779,-79.670573,623.66,Web,Clear,2025,August,Q3,3,Fast,Medium,331
MSR-07779,By-law Enforcement,Noise Complaint,Medium,Closed,Ward 4,2025-02-07,2025-02-09,2.0,Yes,3.0,Team E,43.775886,-79.432944,937.74,Mobile App,Extreme Cold,2025,February,Q1,2,Fast,Medium,527
MSR-01352,Transportation Services,Snow Clearing,Medium,Closed,Ward 9,2024-03-09,2024-03-10,1.0,Yes,4.5,Team F,43.78756,-79.613933,388.51,Mobile App,Snow,2024,March,Q1,2,Fast,Low,862
MSR-00491,Water Services,Low Water Pressure,Medium,Closed,Ward 4,2024-01-30,2024-02-08,9.0,Yes,4.5,Team G,43.919093,-79.662652,827.95,Mobile App,Cloudy,2024,January,Q1,2,Slow,Medium,901
MSR-05231,By-law Enforcement,Animal Control,Low,Closed,Ward 5,2025-06-19,2025-06-27,8.0,Yes,4.6,Team G,43.799351,-79.438633,664.04,Email,Cloudy,2025,June,Q2,1,Slow,Medium,395
MSR-06164,Public Works,Sidewalk Repair,Medium,Closed,Ward 2,2024-03-08,2024-03-10,2.0,Yes,4.0,Team H,43.761655,-79.678228,565.66,Phone,Cloudy,2024,March,Q1,2,Fast,Medium,863
MSR-07287,Parks and Recreation,Playground Repair,Low,Closed,Ward 8,2024-05-16,2024-05-22,6.0,Yes,3.2,Team B,43.910262,-79.582734,758.33,Phone,Clear,2024,May,Q2,1,Average,Medium,794
MSR-02132,Parks and Recreation,Park Maintenance,Low,Closed,Ward 4,2024-11-30,2024-12-25,25.0,No,3.3,Team D,43.814092,-79.614033,298.13,Mobile App,Clear,2024,November,Q4,1,Slow,Low,596
MSR-06178,Public Works,Graffiti,Low,Open,Ward 1,2025-03-23,,,,,Team A,43.855397,-79.554984,889.28,Email,Clear,2025,March,Q1,1,Open,Medium,483
MSR-06932,Waste Management,Recycling Issue,Medium,Closed,Ward 6,2025-06-17,2025-06-25,8.0,Yes,4.9,Team B,43.917545,-79.446535,1173.62,Phone,Clear,2025,June,Q2,2,Slow,Medium,397
MSR-09363,Public Works,Graffiti,Medium,Closed,Ward 5,2025-07-22,2025-07-28,6.0,Yes,3.7,Team H,43.816611,-79.552992,875.11,Email,Extreme Cold,2025,July,Q3,2,Average,Medium,362
MSR-06053,Parks and Recreation,Playground Repair,High,Open,Ward 6,2024-08-31,,,,,Team A,43.774583,-79.43538,815.34,Mobile App,Snow,2024,August,Q3,3,Open,Medium,687
MSR-09713,By-law Enforcement,Parking Violation,Low,Closed,Ward 9,2024-07-09,2024-07-24,15.0,Yes,4.6,Team H,43.887335,-79.664038,925.72,Web,Snow,2024,July,Q3,1,Slow,Medium,740
MSR-00600,Public Works,Pothole,High,Closed,Ward 2,2024-05-10,2024-05-14,4.0,Yes,5.0,Team G,43.768766,-79.521208,1260.36,Web,Clear,2024,May,Q2,3,Average,Medium,800
MSR-08212,Parks and Recreation,Tree Damage,Medium,Open,Ward 5,2025-12-10,,,,,Team H,43.783948,-79.512508,1273.58,Web,Clear,2025,December,Q4,2,Open,Medium,221
MSR-01801,Transportation Services,Snow Clearing,High,Closed,Ward 8,2025-07-04,2025-07-11,7.0,No,3.3,Team F,43.797139,-79.426884,1132.14,Email,Extreme Cold,2025,July,Q3,3,Average,Medium,380
MSR-07469,By-law Enforcement,Property Standards,High,Closed,Ward 2,2024-11-01,2024-11-02,1.0,Yes,3.7,Team F,43.772707,-79.522277,1134.71,Phone,Extreme Cold,2024,November,Q4,3,Fast,Medium,625
MSR-05897,Transportation Services,Snow Clearing,High,In Progress,Ward 4,2024-09-03,,,,,Team A,43.783763,-79.629095,1724.14,Web,Rain,2024,September,Q3,3,Open,High,684
MSR-04652,Waste Management,Damaged Bin,Medium,Closed,Ward 3,2024-05-09,2024-05-14,5.0,Yes,4.6,Team G,43.87344,-79.560868,1457.44,Email,Clear,2024,May,Q2,2,Average,Medium,801
MSR-00504,Water Services,Sewer Backup,Low,In Progress,Ward 8,2025-11-19,,,,,Team B,43.776828,-79.566105,1456.63,Web,Rain,2025,November,Q4,1,Open,Medium,242
MSR-01443,Parks and Recreation,Tree Damage,Low,In Progress,Ward 7,2024-02-28,,,,,Team D,43.820324,-79.466526,50.0,Mobile App,Clear,2024,February,Q1,1,Open,Low,872
MSR-07201,Transportation Services,Road Sign Damage,High,Closed,Ward 9,2025-11-12,2025-11-15,3.0,Yes,4.5,Team D,43.906876,-79.575049,389.82,Email,Extreme Cold,2025,November,Q4,3,Fast,Low,249
MSR-06747,Water Services,Water Quality,Medium,Closed,Ward 8,2024-03-26,2024-04-04,9.0,Yes,3.8,Team G,43.910111,-79.444301,1732.71,Web,Cloudy,2024,March,Q1,2,Slow,High,845
MSR-02841,Public Works,Road Damage,Medium,Closed,Ward 7,2024-08-22,2024-08-24,2.0,Yes,4.8,Team C,43.858668,-79.555158,50.0,Email,Snow,2024,August,Q3,2,Fast,Low,696
MSR-08015,Public Works,Graffiti,Medium,Closed,Ward 6,2024-06-19,2024-06-25,6.0,Yes,3.9,Team A,43.893599,-79.547587,544.86,Email,Cloudy,2024,June,Q2,2,Average,Medium,760
MSR-00749,Transportation Services,Streetlight Outage,Critical,In Progress,Ward 3,2025-10-11,,,,,Team D,43.831893,-79.427941,1194.89,Email,Extreme Cold,2025,October,Q4,4,Open,Medium,281
MSR-04339,By-law Enforcement,Property Standards,Low,Closed,Ward 10,2024-07-02,2024-07-14,12.0,Yes,3.3,Team D,43.893932,-79.494589,1164.26,Mobile App,Clear,2024,July,Q3,1,Slow,Medium,747
MSR-09257,Transportation Services,Road Sign Damage,Low,Open,Ward 6,2025-06-24,,,,,Team E,43.895056,-79.636372,331.8,Mobile App,Snow,2025,June,Q2,1,Open,Low,390
MSR-08326,By-law Enforcement,Animal Control,High,Closed,Ward 7,2024-04-10,2024-04-14,4.0,Yes,4.3,Team D,43.854376,-79.662751,50.0,Email,Cloudy,2024,April,Q2,3,Average,Low,830
MSR-02574,Parks and Recreation,Playground Repair,Medium,Closed,Ward 7,2025-01-12,2025-01-15,3.0,Yes,4.6,Team F,43.788788,-79.676789,869.66,Email,Rain,2025,January,Q1,2,Fast,Medium,553
MSR-07229,Public Works,Sidewalk Repair,High,Closed,Ward 1,2024-09-20,2024-09-25,5.0,Yes,4.2,Team F,43.784327,-79.622195,718.19,Email,Rain,2024,September,Q3,3,Average,Medium,667
MSR-07813,Waste Management,Missed Collection,Medium,Closed,Ward 6,2024-07-08,2024-07-18,10.0,Yes,2.7,Team D,43.816225,-79.57671,565.18,Web,Snow,2024,July,Q3,2,Slow,Medium,741
MSR-02397,By-law Enforcement,Noise Complaint,Medium,Closed,Ward 7,2025-12-31,2026-01-05,5.0,Yes,3.4,Team A,43.889213,-79.529189,1211.91,Walk-in,Extreme Cold,2025,December,Q4,2,Average,Medium,200
MSR-02299,By-law Enforcement,Property Standards,Low,Closed,Ward 10,2024-10-06,2024-10-11,5.0,Yes,4.5,Team H,43.833304,-79.454443,1104.91,Phone,Extreme Cold,2024,October,Q4,1,Average,Medium,651
MSR-07614,Water Services,Sewer Backup,Medium,Closed,Ward 8,2024-12-05,2024-12-17,12.0,No,1.7,Team H,43.893229,-79.655681,732.65,Mobile App,Snow,2024,December,Q4,2,Slow,Medium,591
MSR-05509,Parks and Recreation,Playground Repair,Low,Closed,Ward 3,2024-10-13,2024-10-16,3.0,Yes,5.0,Team B,43.777373,-79.64646,747.21,Mobile App,Rain,2024,October,Q4,1,Fast,Medium,644
MSR-09422,Parks and Recreation,Tree Damage,Medium,Closed,Ward 8,2024-03-08,2024-03-14,6.0,Yes,4.1,Team F,43.915586,-79.571657,1355.6,Email,Snow,2024,March,Q1,2,Average,Medium,863
MSR-08548,Parks and Recreation,Trail Issue,Medium,Closed,Ward 6,2025-07-14,2025-07-16,2.0,Yes,5.0,Team F,43.77711,-79.58391,1062.75,Mobile App,Clear,2025,July,Q3,2,Fast,Medium,370
MSR-05722,By-law Enforcement,Property Standards,Medium,Closed,Ward 7,2024-12-21,2024-12-26,5.0,Yes,4.4,Team A,43.896787,-79.50976,1873.59,Walk-in,Snow,2024,December,Q4,2,Average,High,575
MSR-00885,Transportation Services,Streetlight Outage,Medium,Open,Ward 5,2024-07-17,,,,,Team F,43.864817,-79.488262,405.32,Phone,Extreme Cold,2024,July,Q3,2,Open,Low,732
MSR-07979,Parks and Recreation,Park Maintenance,High,Closed,Ward 9,2025-12-18,2025-12-22,4.0,Yes,5.0,Team E,43.859887,-79.44216,615.01,Email,Rain,2025,December,Q4,3,Average,Medium,213
MSR-08459,Public Works,Graffiti,High,Closed,Ward 5,2025-09-13,2025-09-16,3.0,Yes,4.9,Team E,43.783346,-79.640078,286.66,Web,Clear,2025,September,Q3,3,Fast,Low,309
MSR-01002,Transportation Services,Snow Clearing,Low,Closed,Ward 6,2024-04-09,2024-04-16,7.0,Yes,5.0,Team H,43.855955,-79.530764,50.0,Phone,Extreme Cold,2024,April,Q2,1,Average,Low,831
MSR-01441,Transportation Services,Snow Clearing,High,Open,Ward 9,2024-09-21,,,,,Team C,43.884696,-79.555596,397.84,Phone,Rain,2024,September,Q3,3,Open,Low,666
MSR-00902,Parks and Recreation,Trail Issue,Low,Closed,Ward 7,2024-04-05,2024-04-22,17.0,No,2.3,Team G,43.828114,-79.605909,1589.33,Email,Clear,2024,April,Q2,1,Slow,High,835
MSR-08279,Water Services,Water Leak,Low,Closed,Ward 8,2024-06-17,2024-06-26,9.0,Yes,5.0,Team C,43.843998,-79.428853,287.97,Mobile App,Cloudy,2024,June,Q2,1,Slow,Low,762
MSR-02412,Parks and Recreation,Park Maintenance,Low,Closed,Ward 10,2025-04-24,2025-05-06,12.0,Yes,5.0,Team D,43.842861,-79.6234,384.56,Web,Snow,2025,April,Q2,1,Slow,Low,451
MSR-00874,Transportation Services,Snow Clearing,Low,Closed,Ward 3,2025-04-26,2025-05-10,14.0,Yes,5.0,Team B,43.809894,-79.631205,1523.83,Walk-in,Cloudy,2025,April,Q2,1,Slow,High,449
MSR-08641,Waste Management,Damaged Bin,High,Closed,Ward 5,2025-03-07,2025-03-14,7.0,No,3.5,Team A,43.848337,-79.541961,50.0,Walk-in,Clear,2025,March,Q1,3,Average,Low,499
MSR-01735,Waste Management,Recycling Issue,High,Closed,Ward 7,2025-02-21,2025-02-26,5.0,Yes,4.6,Team F,43.799712,-79.497188,50.0,Phone,Clear,2025,February,Q1,3,Average,Low,513
MSR-06296,Transportation Services,Streetlight Outage,Low,In Progress,Ward 7,2025-07-27,,,,,Team H,43.783829,-79.47675,1289.86,Walk-in,Clear,2025,July,Q3,1,Open,Medium,357
MSR-04285,Parks and Recreation,Trail Issue,High,In Progress,Ward 1,2025-07-16,,,,,Team F,43.787582,-79.447671,1248.81,Email,Extreme Cold,2025,July,Q3,3,Open,Medium,368
MSR-08928,Waste Management,Damaged Bin,Medium,Closed,Ward 5,2025-09-17,2025-09-17,0.0,Yes,4.5,Team G,43.760245,-79.522311,898.63,Email,Rain,2025,September,Q3,2,Fast,Medium,305
MSR-04092,Waste Management,Missed Collection,Medium,Closed,Ward 9,2025-05-17,2025-05-27,10.0,Yes,4.6,Team H,43.777259,-79.5368,786.85,Walk-in,Cloudy,2025,May,Q2,2,Slow,Medium,428
MSR-09817,Waste Management,Illegal Dumping,Low,In Progress,Ward 6,2025-01-03,,,,,Team A,43.770668,-79.570833,1104.8,Web,Extreme Cold,2025,January,Q1,1,Open,Medium,562
MSR-02660,By-law Enforcement,Animal Control,High,Closed,Ward 5,2024-05-14,2024-05-18,4.0,Yes,3.7,Team H,43.872197,-79.551991,1228.75,Mobile App,Snow,2024,May,Q2,3,Average,Medium,796
MSR-07113,Transportation Services,Traffic Signal Issue,Low,Closed,Ward 10,2025-10-13,2025-10-18,5.0,Yes,5.0,Team G,43.889777,-79.455899,1331.31,Email,Rain,2025,October,Q4,1,Average,Medium,279
MSR-02534,Transportation Services,Traffic Signal Issue,Low,Open,Ward 8,2025-12-17,,,,,Team G,43.915286,-79.481285,1003.17,Walk-in,Clear,2025,December,Q4,1,Open,Medium,214
MSR-06869,Water Services,Sewer Backup,Low,In Progress,Ward 1,2024-05-04,,,,,Team F,43.836552,-79.463776,658.58,Email,Extreme Cold,2024,May,Q2,1,Open,Medium,806
MSR-03088,Waste Management,Missed Collection,Low,In Progress,Ward 4,2024-10-04,,,,,Team B,43.881968,-79.635143,50.0,Web,Snow,2024,October,Q4,1,Open,Low,653
MSR-06894,Transportation Services,Road Sign Damage,Medium,Closed,Ward 1,2025-03-01,2025-03-04,3.0,Yes,4.9,Team A,43.801165,-79.595099,327.89,Mobile App,Snow,2025,March,Q1,2,Fast,Low,505
MSR-04478,Waste Management,Damaged Bin,Medium,In Progress,Ward 4,2024-03-01,,,,,Team E,43.813374,-79.601701,699.54,Email,Snow,2024,March,Q1,2,Open,Medium,870
MSR-04350,Public Works,Graffiti,Medium,Open,Ward 7,2024-02-10,,,,,Team E,43.823956,-79.50158,977.18,Walk-in,Rain,2024,February,Q1,2,Open,Medium,890
MSR-07869,Parks and Recreation,Trail Issue,Medium,Closed,Ward 10,2025-08-15,2025-08-22,7.0,Yes,3.3,Team B,43.782971,-79.645744,50.0,Walk-in,Snow,2025,August,Q3,2,Average,Low,338
MSR-09235,Public Works,Road Damage,Low,Closed,Ward 4,2024-08-09,2024-08-15,6.0,Yes,4.0,Team F,43.783221,-79.574734,1573.38,Phone,Rain,2024,August,Q3,1,Average,High,709
MSR-05320,Transportation Services,Snow Clearing,Medium,Closed,Ward 8,2025-02-19,2025-02-26,7.0,Yes,3.6,Team A,43.807487,-79.43241,1560.77,Walk-in,Extreme Cold,2025,February,Q1,2,Average,High,515
MSR-02323,Waste Management,Missed Collection,Low,Closed,Ward 3,2025-08-18,2025-09-11,24.0,No,2.7,Team G,43.826552,-79.448465,1385.16,Phone,Cloudy,2025,August,Q3,1,Slow,Medium,335
MSR-06976,Public Works,Sidewalk Repair,High,Closed,Ward 7,2025-07-24,2025-07-26,2.0,Yes,3.7,Team H,43.87709,-79.52507,1581.21,Email,Snow,2025,July,Q3,3,Fast,High,360
